,postcode,area,country,country_code,region,district,district_code,lat,long
9696,S627LH,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4731,-1.3585
9697,S627LJ,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4729,-1.3598
9698,S627LL,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4737,-1.3593
9699,S627LN,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4737,-1.3579
9700,S627LP,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4742,-1.3608
9701,S627LR,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4746,-1.3606
9702,S627LS,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4752,-1.3635
9703,S627LT,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4742,-1.3618
9704,S627LU,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4748,-1.3662
9705,S627LW,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.474,-1.3589
9706,S627LX,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4737,-1.3611
9707,S627LY,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4739,-1.3618
9708,S627LZ,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4744,-1.3621
9709,S627NA,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4745,-1.3638
9710,S627NB,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4748,-1.3652
9711,S627ND,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4743,-1.3653
9712,S627NE,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.474,-1.3637
9713,S627NF,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4735,-1.3632
9714,S627NG,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4732,-1.3613
9715,S627NH,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4731,-1.3654
9716,S627NJ,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4725,-1.3642
9717,S627NL,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4721,-1.3633
9718,S627NN,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4741,-1.3661
9719,S627NP,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4732,-1.3644
9720,S627NQ,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4735,-1.366
9721,S627NR,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4729,-1.3633
9722,S627NS,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4726,-1.3619
9723,S627NT,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4721,-1.3622
9724,S627NU,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4719,-1.3618
9725,S627NW,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.474,-1.365
9726,S627NX,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4726,-1.3602
9727,S627PA,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.472,-1.3609
9728,S627PG,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4709,-1.3527
9729,S627PH,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.471,-1.3532
9730,S627PJ,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4715,-1.3526
9731,S627PL,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.472,-1.3527
9732,S627PN,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4724,-1.3516
9733,S627PP,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4742,-1.3452
9734,S627PQ,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4704,-1.3539
9735,S627PR,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4743,-1.3418
9736,S627PS,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4724,-1.3509
9737,S627PT,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4734,-1.3485
9738,S627PU,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4736,-1.3455
9739,S627PW,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4737,-1.3489
9740,S627PX,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4739,-1.3449
9741,S627PY,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4743,-1.3443
9742,S627PZ,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4742,-1.3425
9743,S627QA,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4727,-1.3417
9744,S627QB,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4733,-1.3458
9745,S627QD,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4722,-1.3457
9746,S627QE,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4718,-1.3465
9747,S627QF,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4722,-1.3463
9748,S627QG,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4723,-1.3468
9749,S627QH,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4727,-1.3483
9750,S627QJ,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4721,-1.3488
9751,S627QL,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4725,-1.3492
9752,S627QN,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4725,-1.3502
9753,S627QP,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4732,-1.3481
9754,S627QQ,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4723,-1.3477
9755,S627QR,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4729,-1.3476
9756,S627QS,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.473,-1.3464
9757,S627QT,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4738,-1.3431
9758,S627QU,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4733,-1.343
9759,S627QW,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.472,-1.3499
9760,S627QX,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4737,-1.3446
9761,S627QY,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4734,-1.3436
9762,S627QZ,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4725,-1.3426
9763,S627RA,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4728,-1.3446
9764,S627RB,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4729,-1.3447
9765,S627RD,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4735,-1.3447
9766,S627RE,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4735,-1.3443
9767,S627RF,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4731,-1.3455
9768,S627RW,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4686,-1.338
9769,S627RX,Sheffield,England,ENG,South Yorkshire,Rotherham District (B),E08000018,53.4751,-1.3673
9770,S62AA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4098,-1.4997
9771,S62AB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4097,-1.4987
9772,S62AD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.41,-1.4992
9773,S62AE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4096,-1.4967
9774,S62AF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4092,-1.497
9775,S62AG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.409,-1.4959
9776,S62AH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4059,-1.495
9777,S62AN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4076,-1.4958
9778,S62AP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4006,-1.4923
9779,S62AS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4071,-1.4986
9780,S62AT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4063,-1.4983
9781,S62AU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4058,-1.499
9782,S62AW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4058,-1.4978
9783,S62AX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.406,-1.498
9784,S62AY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4056,-1.4974
9785,S62AZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4049,-1.4986
9786,S62BA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4043,-1.499
9787,S62BB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4046,-1.498
9788,S62BD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4043,-1.5016
9789,S62BE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4044,-1.5012
9790,S62BF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3945,-1.4872
9791,S62BG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.405,-1.5033
9792,S62BH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4042,-1.4981
9793,S62BJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4051,-1.4968
9794,S62BL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4041,-1.4901
9795,S62BP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4034,-1.5002
9796,S62BQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4033,-1.5003
9797,S62BS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.404,-1.4967
9798,S62BT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4034,-1.4969
9799,S62BU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4036,-1.4978
9800,S62BW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4036,-1.4977
9801,S62BX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4034,-1.4986
9802,S62BY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4031,-1.5001
9803,S62BZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4039,-1.4988
9804,S62DA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4067,-1.4985
9805,S62DD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4065,-1.497
9806,S62DE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.406,-1.4933
9807,S62DF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4062,-1.4961
9808,S62DH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4098,-1.4982
9809,S62DL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4091,-1.4962
9810,S62DQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4061,-1.4941
9811,S62DU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4003,-1.4973
9812,S62DW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3995,-1.4931
9813,S62EE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4043,-1.4996
9814,S62ET,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4054,-1.4902
9815,S62EY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3954,-1.4925
9816,S62FH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4006,-1.4855
9817,S62FJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3975,-1.4876
9818,S62FL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3981,-1.4885
9819,S62FQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4003,-1.4889
9820,S62FR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4006,-1.4923
9821,S62FU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4015,-1.4904
9822,S62FZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4036,-1.4938
9823,S62GA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4011,-1.4909
9824,S62GB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4022,-1.4929
9825,S62GF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4031,-1.4948
9826,S62GG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4014,-1.4939
9827,S62GR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3985,-1.487
9828,S62GY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4019,-1.4958
9829,S62GZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.401,-1.4943
9830,S62HA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4,-1.4948
9831,S62HB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4,-1.4947
9832,S62HD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3996,-1.4938
9833,S62HE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4002,-1.4912
9834,S62HF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4001,-1.4921
9835,S62HH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4003,-1.493
9836,S62HN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4008,-1.4935
9837,S62HP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3991,-1.4915
9838,S62LB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4027,-1.4982
9839,S62LD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4024,-1.4983
9840,S62LE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4026,-1.4991
9841,S62LF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4022,-1.4975
9842,S62LG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.402,-1.4989
9843,S62LH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4022,-1.4982
9844,S62LJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4002,-1.4966
9845,S62LL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4009,-1.498
9846,S62LN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4018,-1.5001
9847,S62LR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4017,-1.4976
9848,S62LW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.401,-1.4973
9849,S62LX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4021,-1.4998
9850,S62LY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4028,-1.5005
9851,S62LZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4026,-1.4999
9852,S62NA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3993,-1.4972
9853,S62NB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3982,-1.4985
9854,S62NE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3979,-1.4981
9855,S62NF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3969,-1.4993
9856,S62NG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3979,-1.4996
9857,S62NH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3984,-1.4995
9858,S62NJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3994,-1.4992
9859,S62NL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3999,-1.4991
9860,S62NN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3995,-1.4984
9861,S62NP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4,-1.4987
9862,S62NR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4005,-1.4981
9863,S62NT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4006,-1.4923
9864,S62NU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4005,-1.5
9865,S62NW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4014,-1.5
9866,S62NX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3967,-1.5006
9867,S62NY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3972,-1.5001
9868,S62NZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.398,-1.5011
9869,S62PA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3991,-1.5005
9870,S62PB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4011,-1.5008
9871,S62PD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4018,-1.502
9872,S62PE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.401,-1.5023
9873,S62PF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4006,-1.5047
9874,S62PG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4004,-1.5021
9875,S62PH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4006,-1.5022
9876,S62PJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4001,-1.502
9877,S62PL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3992,-1.5024
9878,S62PN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3987,-1.5022
9879,S62PP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3989,-1.5021
9880,S62PQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3981,-1.5022
9881,S62PR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3983,-1.5023
9882,S62PS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3977,-1.5018
9883,S62PW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.399,-1.5001
9884,S62QU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3963,-1.4979
9885,S62QW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3982,-1.4941
9886,S62QX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3978,-1.4959
9887,S62QY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3974,-1.4967
9888,S62QZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3971,-1.4952
9889,S62RA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3993,-1.4967
9890,S62RD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3983,-1.4975
9891,S62RE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3962,-1.4968
9892,S62RF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3966,-1.498
9893,S62RZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3962,-1.4952
9894,S62SA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3992,-1.4958
9895,S62SD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3956,-1.4925
9896,S62SU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3957,-1.4965
9897,S62SW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3957,-1.4959
9898,S62TL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3987,-1.4956
9899,S62TN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3958,-1.4912
9900,S62TP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3966,-1.4923
9901,S62TQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3975,-1.4927
9902,S62TR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3975,-1.4919
9903,S62TS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3971,-1.4968
9904,S62TU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3986,-1.4945
9905,S62TW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3969,-1.491
9906,S62TX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3964,-1.4913
9907,S62TY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3967,-1.4914
9908,S62TZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3971,-1.4915
9909,S62UA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3939,-1.4874
9910,S62UB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3961,-1.4893
9911,S62UE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3985,-1.4909
9912,S62UF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3992,-1.4934
9913,S62UG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3998,-1.4952
9914,S62UH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3945,-1.489
9915,S62UJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3951,-1.4893
9916,S62UL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3942,-1.4895
9917,S62UP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3996,-1.4952
9918,S62UQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3952,-1.4881
9919,S62UR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3947,-1.4886
9920,S62UW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3951,-1.4909
9921,S62UX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3943,-1.4901
9922,S62UY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3948,-1.4919
9923,S62UZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3954,-1.4931
9924,S62WA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3946,-1.4947
9925,S62WB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3941,-1.4939
9926,S62WD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3941,-1.4934
9927,S62WE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3943,-1.4933
9928,S62WF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3943,-1.4927
9929,S62WG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3944,-1.4925
9930,S62WH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3943,-1.4916
9931,S62WJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3929,-1.4959
9932,S62WN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3932,-1.4958
9933,S62WP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3923,-1.4986
9934,S62WQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3934,-1.4959
9935,S62WR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3935,-1.4961
9936,S62WS,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3928,-1.499
9937,S62WT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3928,-1.4976
9938,S62WU,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3938,-1.4963
9939,S62WW,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3941,-1.4957
9940,S62WX,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3934,-1.4987
9941,S62WY,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3941,-1.4981
9942,S62WZ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3946,-1.498
9943,S62XA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3951,-1.4979
9944,S62XB,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3945,-1.5004
9945,S62XD,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3952,-1.4984
9946,S62XE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3946,-1.5008
9947,S62XF,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.395,-1.501
9948,S62XG,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3952,-1.5014
9949,S62XH,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3956,-1.5005
9950,S62XJ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3953,-1.4958
9951,S62XL,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3956,-1.498
9952,S62XN,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3954,-1.5018
9953,S62XP,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3958,-1.4987
9954,S62XQ,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3956,-1.5021
9955,S62XR,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3945,-1.5038
9956,S62XT,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.4006,-1.4923
9957,S63AA,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3911,-1.4777
9958,S63AE,Sheffield,England,ENG,South Yorkshire,Sheffield District (B),E08000019,53.3902,-1.4781
